Outlet_ID,week,pid,product_name,no_units
ID1323,5,IP2,Chocolate Petite Bar,307.0
ID1323,5,IP4,Mint Bite-size Pop,419.0
ID1323,5,IP5,Butter Pecan Small Stick,501.0
ID1323,5,BP1,Chocolate Fudge Big Scoop,75.0
ID1323,5,BP3,Mint Chocolate Chip Family Pack,46.0
ID1323,5,BP4,Rocky Road Mega Tub,50.0
ID1323,5,BP5,Cookies and Cream Mega Tub,63.0
ID1323,6,IP1,Vanilla Mini Cone,358.0
ID1323,6,IP3,Strawberry Tiny Cup,400.0
ID1323,6,IP4,Mint Bite-size Pop,731.0
ID1323,6,IP5,Butter Pecan Small Stick,403.0
ID1323,6,BP1,Chocolate Fudge Big Scoop,65.0
ID1323,6,BP2,Moose Tracks Jumbo Cup,50.0
ID1323,6,BP3,Mint Chocolate Chip Family Pack,74.0
ID1323,6,BP5,Cookies and Cream Mega Tub,55.0
ID1323,7,IP1,Vanilla Mini Cone,301.0
ID1323,7,IP3,Strawberry Tiny Cup,639.0
ID1323,7,IP5,Butter Pecan Small Stick,803.0
ID1323,7,BP2,Moose Tracks Jumbo Cup,71.0
ID1323,7,BP4,Rocky Road Mega Tub,48.0
ID1323,7,BP5,Cookies and Cream Mega Tub,59.0
ID1323,8,IP1,Vanilla Mini Cone,428.0
ID1323,8,IP2,Chocolate Petite Bar,389.0
ID1323,8,IP3,Strawberry Tiny Cup,216.0
ID1323,8,IP4,Mint Bite-size Pop,348.0
ID1323,8,IP5,Butter Pecan Small Stick,276.0
ID1323,8,BP1,Chocolate Fudge Big Scoop,36.0
ID1323,8,BP2,Moose Tracks Jumbo Cup,63.0
ID1323,8,BP3,Mint Chocolate Chip Family Pack,41.0
ID1323,8,BP4,Rocky Road Mega Tub,48.0
ID1323,9,IP1,Vanilla Mini Cone,132.0
ID1323,9,IP2,Chocolate Petite Bar,45.0
ID1323,9,IP4,Mint Bite-size Pop,592.0
ID1323,9,IP5,Butter Pecan Small Stick,800.0
ID1323,9,BP1,Chocolate Fudge Big Scoop,35.0
ID1323,9,BP2,Moose Tracks Jumbo Cup,44.0
ID1323,9,BP3,Mint Chocolate Chip Family Pack,62.0
ID1323,9,BP4,Rocky Road Mega Tub,76.0
ID1323,9,BP5,Cookies and Cream Mega Tub,39.0
ID1323,10,IP2,Chocolate Petite Bar,424.0
ID1323,10,IP3,Strawberry Tiny Cup,313.0
ID1323,10,IP4,Mint Bite-size Pop,256.0
ID1323,10,BP1,Chocolate Fudge Big Scoop,40.0
ID1323,10,BP2,Moose Tracks Jumbo Cup,39.0
ID1323,10,BP3,Mint Chocolate Chip Family Pack,50.0
ID1323,10,BP4,Rocky Road Mega Tub,76.0
ID1323,11,IP1,Vanilla Mini Cone,313.0
ID1323,11,IP2,Chocolate Petite Bar,105.0
ID1323,11,IP3,Strawberry Tiny Cup,294.0
ID1323,11,IP4,Mint Bite-size Pop,483.0
ID1323,11,IP5,Butter Pecan Small Stick,654.0
ID1323,11,BP1,Chocolate Fudge Big Scoop,60.0
ID1323,11,BP2,Moose Tracks Jumbo Cup,73.0
ID1323,11,BP3,Mint Chocolate Chip Family Pack,64.0
ID1323,11,BP4,Rocky Road Mega Tub,68.0
ID1323,11,BP5,Cookies and Cream Mega Tub,57.0
ID1323,12,IP1,Vanilla Mini Cone,108.0
ID1323,12,IP2,Chocolate Petite Bar,119.0
ID1323,12,IP3,Strawberry Tiny Cup,696.0
ID1323,12,IP4,Mint Bite-size Pop,568.0
ID1323,12,IP5,Butter Pecan Small Stick,180.0
ID1323,12,BP1,Chocolate Fudge Big Scoop,68.0
ID1323,12,BP2,Moose Tracks Jumbo Cup,59.0
ID1323,12,BP3,Mint Chocolate Chip Family Pack,42.0
ID1323,12,BP4,Rocky Road Mega Tub,51.0
ID1323,12,BP5,Cookies and Cream Mega Tub,46.0
ID8229,1,IP1,Vanilla Mini Cone,416.0
ID8229,1,IP3,Strawberry Tiny Cup,193.0
ID8229,1,IP4,Mint Bite-size Pop,711.0
ID8229,1,IP5,Butter Pecan Small Stick,148.0
ID8229,1,BP1,Chocolate Fudge Big Scoop,49.0
ID8229,1,BP2,Moose Tracks Jumbo Cup,49.0
ID8229,1,BP4,Rocky Road Mega Tub,37.0
ID8229,1,BP5,Cookies and Cream Mega Tub,66.0
ID8229,2,IP1,Vanilla Mini Cone,90.0
ID8229,2,IP2,Chocolate Petite Bar,476.0
ID8229,2,IP3,Strawberry Tiny Cup,315.0
ID8229,2,IP4,Mint Bite-size Pop,286.0
ID8229,2,IP5,Butter Pecan Small Stick,513.0
ID8229,2,BP1,Chocolate Fudge Big Scoop,61.0
ID8229,2,BP2,Moose Tracks Jumbo Cup,68.0
ID8229,2,BP3,Mint Chocolate Chip Family Pack,35.0
ID8229,2,BP4,Rocky Road Mega Tub,72.0
ID8229,2,BP5,Cookies and Cream Mega Tub,38.0
ID8229,3,IP1,Vanilla Mini Cone,566.0
ID8229,3,IP2,Chocolate Petite Bar,246.0
ID8229,3,IP3,Strawberry Tiny Cup,449.0
ID8229,3,IP4,Mint Bite-size Pop,65.0
ID8229,3,IP5,Butter Pecan Small Stick,623.0
ID8229,3,BP1,Chocolate Fudge Big Scoop,73.0
ID8229,3,BP2,Moose Tracks Jumbo Cup,48.0
ID8229,3,BP3,Mint Chocolate Chip Family Pack,41.0
ID8229,3,BP4,Rocky Road Mega Tub,77.0
ID8229,3,BP5,Cookies and Cream Mega Tub,49.0
ID8229,4,IP2,Chocolate Petite Bar,130.0
ID8229,4,IP3,Strawberry Tiny Cup,879.0
ID8229,4,IP4,Mint Bite-size Pop,332.0
ID8229,4,IP5,Butter Pecan Small Stick,609.0
ID8229,4,BP1,Chocolate Fudge Big Scoop,60.0
ID8229,4,BP2,Moose Tracks Jumbo Cup,56.0
ID8229,4,BP3,Mint Chocolate Chip Family Pack,55.0
ID8229,4,BP4,Rocky Road Mega Tub,45.0
ID8229,4,BP5,Cookies and Cream Mega Tub,47.0
ID8229,5,IP1,Vanilla Mini Cone,331.0
ID8229,5,IP2,Chocolate Petite Bar,49.0
ID8229,5,IP3,Strawberry Tiny Cup,64.0
ID8229,5,IP4,Mint Bite-size Pop,487.0
ID8229,5,IP5,Butter Pecan Small Stick,589.0
ID8229,5,BP1,Chocolate Fudge Big Scoop,79.0
ID8229,5,BP2,Moose Tracks Jumbo Cup,41.0
ID8229,5,BP3,Mint Chocolate Chip Family Pack,56.0
ID8229,5,BP4,Rocky Road Mega Tub,68.0
ID8229,6,IP1,Vanilla Mini Cone,624.0
ID8229,6,IP2,Chocolate Petite Bar,85.0
ID8229,6,IP3,Strawberry Tiny Cup,379.0
ID8229,6,IP4,Mint Bite-size Pop,828.0
ID8229,6,IP5,Butter Pecan Small Stick,169.0
ID8229,6,BP1,Chocolate Fudge Big Scoop,66.0
ID8229,6,BP2,Moose Tracks Jumbo Cup,61.0
ID8229,6,BP3,Mint Chocolate Chip Family Pack,35.0
ID8229,6,BP4,Rocky Road Mega Tub,44.0
ID8229,6,BP5,Cookies and Cream Mega Tub,57.0
ID8229,7,IP2,Chocolate Petite Bar,582.0
ID8229,7,IP3,Strawberry Tiny Cup,212.0
ID8229,7,IP4,Mint Bite-size Pop,416.0
ID8229,7,IP5,Butter Pecan Small Stick,660.0
ID8229,7,BP1,Chocolate Fudge Big Scoop,45.0
ID8229,7,BP2,Moose Tracks Jumbo Cup,58.0
ID8229,7,BP3,Mint Chocolate Chip Family Pack,49.0
ID8229,7,BP4,Rocky Road Mega Tub,58.0
ID8229,7,BP5,Cookies and Cream Mega Tub,35.0
ID8229,8,IP1,Vanilla Mini Cone,501.0
ID8229,8,IP2,Chocolate Petite Bar,106.0
ID8229,8,IP3,Strawberry Tiny Cup,364.0
ID8229,8,IP4,Mint Bite-size Pop,455.0
ID8229,8,IP5,Butter Pecan Small Stick,492.0
ID8229,8,BP1,Chocolate Fudge Big Scoop,45.0
ID8229,8,BP2,Moose Tracks Jumbo Cup,49.0
ID8229,8,BP3,Mint Chocolate Chip Family Pack,63.0
ID8229,8,BP4,Rocky Road Mega Tub,52.0
ID8229,8,BP5,Cookies and Cream Mega Tub,36.0
ID8229,9,IP1,Vanilla Mini Cone,456.0
ID8229,9,IP2,Chocolate Petite Bar,204.0
ID8229,9,IP3,Strawberry Tiny Cup,102.0
ID8229,9,IP4,Mint Bite-size Pop,548.0
ID8229,9,IP5,Butter Pecan Small Stick,733.0
ID8229,9,BP1,Chocolate Fudge Big Scoop,47.0
ID8229,9,BP2,Moose Tracks Jumbo Cup,63.0
ID8229,9,BP3,Mint Chocolate Chip Family Pack,48.0
ID8229,9,BP4,Rocky Road Mega Tub,71.0
ID8229,9,BP5,Cookies and Cream Mega Tub,54.0
ID8229,10,IP1,Vanilla Mini Cone,612.0
ID8229,10,IP2,Chocolate Petite Bar,354.0
ID8229,10,IP4,Mint Bite-size Pop,849.0
ID8229,10,IP5,Butter Pecan Small Stick,328.0
ID8229,10,BP1,Chocolate Fudge Big Scoop,46.0
ID8229,10,BP2,Moose Tracks Jumbo Cup,66.0
ID8229,10,BP3,Mint Chocolate Chip Family Pack,42.0
ID8229,10,BP4,Rocky Road Mega Tub,61.0
ID8229,10,BP5,Cookies and Cream Mega Tub,72.0
ID8229,11,IP1,Vanilla Mini Cone,535.0
ID8229,11,IP2,Chocolate Petite Bar,91.0
ID8229,11,IP3,Strawberry Tiny Cup,444.0
ID8229,11,IP5,Butter Pecan Small Stick,614.0
ID8229,11,BP1,Chocolate Fudge Big Scoop,45.0
ID8229,11,BP2,Moose Tracks Jumbo Cup,73.0
ID8229,11,BP3,Mint Chocolate Chip Family Pack,39.0
ID8229,11,BP4,Rocky Road Mega Tub,71.0
ID8229,11,BP5,Cookies and Cream Mega Tub,67.0
ID8229,12,IP1,Vanilla Mini Cone,755.0
ID8229,12,IP2,Chocolate Petite Bar,478.0
ID8229,12,IP3,Strawberry Tiny Cup,190.0
ID8229,12,IP4,Mint Bite-size Pop,538.0
ID8229,12,IP5,Butter Pecan Small Stick,523.0
ID8229,12,BP1,Chocolate Fudge Big Scoop,45.0
ID8229,12,BP2,Moose Tracks Jumbo Cup,47.0
ID8229,12,BP3,Mint Chocolate Chip Family Pack,77.0
ID8229,12,BP4,Rocky Road Mega Tub,37.0
ID8229,12,BP5,Cookies and Cream Mega Tub,74.0
ID4800,1,IP1,Vanilla Mini Cone,755.0
ID4800,1,IP2,Chocolate Petite Bar,159.0
ID4800,1,IP3,Strawberry Tiny Cup,151.0
ID4800,1,IP4,Mint Bite-size Pop,138.0
ID4800,1,IP5,Butter Pecan Small Stick,229.0
ID4800,1,BP1,Chocolate Fudge Big Scoop,65.0
ID4800,1,BP2,Moose Tracks Jumbo Cup,66.0
ID4800,1,BP3,Mint Chocolate Chip Family Pack,45.0
ID4800,1,BP5,Cookies and Cream Mega Tub,59.0
ID4800,2,IP1,Vanilla Mini Cone,196.0
ID4800,2,IP3,Strawberry Tiny Cup,678.0
ID4800,2,IP4,Mint Bite-size Pop,215.0
ID4800,2,IP5,Butter Pecan Small Stick,798.0
ID4800,2,BP1,Chocolate Fudge Big Scoop,48.0
ID4800,2,BP3,Mint Chocolate Chip Family Pack,79.0
ID4800,2,BP4,Rocky Road Mega Tub,40.0
ID4800,2,BP5,Cookies and Cream Mega Tub,40.0
ID4800,3,IP2,Chocolate Petite Bar,224.0
ID4800,3,IP3,Strawberry Tiny Cup,780.0
ID4800,3,IP4,Mint Bite-size Pop,736.0
ID4800,3,IP5,Butter Pecan Small Stick,887.0
ID4800,3,BP1,Chocolate Fudge Big Scoop,35.0
ID4800,3,BP2,Moose Tracks Jumbo Cup,57.0
ID4800,3,BP3,Mint Chocolate Chip Family Pack,41.0
ID4800,3,BP4,Rocky Road Mega Tub,54.0
ID4800,3,BP5,Cookies and Cream Mega Tub,48.0
ID4800,4,IP1,Vanilla Mini Cone,706.0
ID4800,4,IP3,Strawberry Tiny Cup,685.0
ID4800,4,IP4,Mint Bite-size Pop,289.0
ID4800,4,IP5,Butter Pecan Small Stick,95.0
ID4800,4,BP1,Chocolate Fudge Big Scoop,72.0
ID4800,4,BP2,Moose Tracks Jumbo Cup,79.0
ID4800,4,BP4,Rocky Road Mega Tub,79.0
ID4800,4,BP5,Cookies and Cream Mega Tub,64.0
ID4800,5,IP1,Vanilla Mini Cone,523.0
ID4800,5,IP2,Chocolate Petite Bar,618.0
ID4800,5,IP3,Strawberry Tiny Cup,276.0
ID4800,5,IP4,Mint Bite-size Pop,842.0
ID4800,5,IP5,Butter Pecan Small Stick,242.0
ID4800,5,BP1,Chocolate Fudge Big Scoop,70.0
ID4800,5,BP2,Moose Tracks Jumbo Cup,65.0
ID4800,5,BP4,Rocky Road Mega Tub,47.0
ID4800,5,BP5,Cookies and Cream Mega Tub,59.0
ID4800,6,IP1,Vanilla Mini Cone,580.0
ID4800,6,IP2,Chocolate Petite Bar,564.0
ID4800,6,IP3,Strawberry Tiny Cup,58.0
ID4800,6,IP4,Mint Bite-size Pop,620.0
ID4800,6,IP5,Butter Pecan Small Stick,843.0
ID4800,6,BP1,Chocolate Fudge Big Scoop,79.0
ID4800,6,BP2,Moose Tracks Jumbo Cup,48.0
ID4800,6,BP3,Mint Chocolate Chip Family Pack,57.0
ID4800,6,BP4,Rocky Road Mega Tub,48.0
ID4800,6,BP5,Cookies and Cream Mega Tub,71.0
ID4800,7,IP1,Vanilla Mini Cone,526.0
ID4800,7,IP3,Strawberry Tiny Cup,587.0
ID4800,7,IP4,Mint Bite-size Pop,79.0
ID4800,7,IP5,Butter Pecan Small Stick,360.0
ID4800,7,BP1,Chocolate Fudge Big Scoop,78.0
ID4800,7,BP3,Mint Chocolate Chip Family Pack,70.0
ID4800,7,BP4,Rocky Road Mega Tub,39.0
ID4800,7,BP5,Cookies and Cream Mega Tub,63.0
ID4800,8,IP1,Vanilla Mini Cone,718.0
ID4800,8,IP2,Chocolate Petite Bar,246.0
ID4800,8,IP3,Strawberry Tiny Cup,690.0
ID4800,8,IP4,Mint Bite-size Pop,813.0
ID4800,8,BP1,Chocolate Fudge Big Scoop,63.0
ID4800,8,BP2,Moose Tracks Jumbo Cup,52.0
ID4800,8,BP4,Rocky Road Mega Tub,79.0
ID4800,8,BP5,Cookies and Cream Mega Tub,38.0
ID4800,9,IP2,Chocolate Petite Bar,213.0
ID4800,9,IP3,Strawberry Tiny Cup,59.0
ID4800,9,IP4,Mint Bite-size Pop,892.0
ID4800,9,IP5,Butter Pecan Small Stick,640.0
ID4800,9,BP1,Chocolate Fudge Big Scoop,40.0
ID4800,9,BP2,Moose Tracks Jumbo Cup,41.0
ID4800,9,BP3,Mint Chocolate Chip Family Pack,67.0
ID4800,9,BP4,Rocky Road Mega Tub,53.0
ID4800,9,BP5,Cookies and Cream Mega Tub,46.0
ID4800,10,IP1,Vanilla Mini Cone,373.0
ID4800,10,IP2,Chocolate Petite Bar,798.0
ID4800,10,IP3,Strawberry Tiny Cup,475.0
ID4800,10,IP4,Mint Bite-size Pop,745.0
ID4800,10,IP5,Butter Pecan Small Stick,487.0
ID4800,10,BP1,Chocolate Fudge Big Scoop,57.0
ID4800,10,BP2,Moose Tracks Jumbo Cup,69.0
ID4800,10,BP3,Mint Chocolate Chip Family Pack,39.0
ID4800,10,BP4,Rocky Road Mega Tub,79.0
ID4800,10,BP5,Cookies and Cream Mega Tub,78.0
ID4800,11,IP1,Vanilla Mini Cone,570.0
ID4800,11,IP2,Chocolate Petite Bar,831.0
ID4800,11,IP3,Strawberry Tiny Cup,119.0
ID4800,11,IP4,Mint Bite-size Pop,556.0
ID4800,11,IP5,Butter Pecan Small Stick,193.0
ID4800,11,BP1,Chocolate Fudge Big Scoop,47.0
ID4800,11,BP2,Moose Tracks Jumbo Cup,60.0
ID4800,11,BP3,Mint Chocolate Chip Family Pack,48.0
ID4800,11,BP5,Cookies and Cream Mega Tub,59.0
ID4800,12,IP1,Vanilla Mini Cone,596.0
ID4800,12,IP2,Chocolate Petite Bar,234.0
ID4800,12,IP3,Strawberry Tiny Cup,676.0
ID4800,12,IP4,Mint Bite-size Pop,841.0
ID4800,12,IP5,Butter Pecan Small Stick,359.0
ID4800,12,BP1,Chocolate Fudge Big Scoop,70.0
ID4800,12,BP2,Moose Tracks Jumbo Cup,40.0
ID4800,12,BP4,Rocky Road Mega Tub,73.0
ID4800,12,BP5,Cookies and Cream Mega Tub,64.0
ID5842,1,IP1,Vanilla Mini Cone,188.0
ID5842,1,IP2,Chocolate Petite Bar,90.0
ID5842,1,IP4,Mint Bite-size Pop,293.0
ID5842,1,IP5,Butter Pecan Small Stick,385.0
ID5842,1,BP1,Chocolate Fudge Big Scoop,46.0
ID5842,1,BP2,Moose Tracks Jumbo Cup,41.0
ID5842,1,BP3,Mint Chocolate Chip Family Pack,77.0
ID5842,1,BP4,Rocky Road Mega Tub,54.0
ID5842,1,BP5,Cookies and Cream Mega Tub,67.0
ID5842,2,IP1,Vanilla Mini Cone,387.0
ID5842,2,IP2,Chocolate Petite Bar,708.0
ID5842,2,IP3,Strawberry Tiny Cup,306.0
ID5842,2,IP4,Mint Bite-size Pop,789.0
ID5842,2,IP5,Butter Pecan Small Stick,829.0
ID5842,2,BP1,Chocolate Fudge Big Scoop,35.0
ID5842,2,BP3,Mint Chocolate Chip Family Pack,73.0
ID5842,2,BP4,Rocky Road Mega Tub,43.0
ID5842,2,BP5,Cookies and Cream Mega Tub,46.0
ID5842,3,IP1,Vanilla Mini Cone,239.0
ID5842,3,IP2,Chocolate Petite Bar,715.0
ID5842,3,IP3,Strawberry Tiny Cup,577.0
ID5842,3,IP4,Mint Bite-size Pop,893.0
ID5842,3,IP5,Butter Pecan Small Stick,156.0
ID5842,3,BP2,Moose Tracks Jumbo Cup,69.0
ID5842,3,BP3,Mint Chocolate Chip Family Pack,62.0
ID5842,3,BP4,Rocky Road Mega Tub,70.0
ID5842,3,BP5,Cookies and Cream Mega Tub,68.0
ID5842,4,IP1,Vanilla Mini Cone,186.0
ID5842,4,IP2,Chocolate Petite Bar,315.0
ID5842,4,IP5,Butter Pecan Small Stick,515.0
ID5842,4,BP1,Chocolate Fudge Big Scoop,64.0
ID5842,4,BP2,Moose Tracks Jumbo Cup,36.0
ID5842,4,BP3,Mint Chocolate Chip Family Pack,57.0
ID5842,4,BP4,Rocky Road Mega Tub,43.0
ID5842,4,BP5,Cookies and Cream Mega Tub,74.0
ID5842,5,IP1,Vanilla Mini Cone,262.0
ID5842,5,IP2,Chocolate Petite Bar,292.0
ID5842,5,IP3,Strawberry Tiny Cup,291.0
ID5842,5,IP4,Mint Bite-size Pop,894.0
ID5842,5,IP5,Butter Pecan Small Stick,483.0
ID5842,5,BP1,Chocolate Fudge Big Scoop,35.0
ID5842,5,BP2,Moose Tracks Jumbo Cup,56.0
ID5842,5,BP3,Mint Chocolate Chip Family Pack,43.0
ID5842,5,BP4,Rocky Road Mega Tub,39.0
ID5842,5,BP5,Cookies and Cream Mega Tub,48.0
ID5842,6,IP2,Chocolate Petite Bar,208.0
ID5842,6,IP3,Strawberry Tiny Cup,306.0
ID5842,6,IP4,Mint Bite-size Pop,488.0
ID5842,6,IP5,Butter Pecan Small Stick,532.0
ID5842,6,BP1,Chocolate Fudge Big Scoop,68.0
ID5842,6,BP2,Moose Tracks Jumbo Cup,45.0
ID5842,6,BP3,Mint Chocolate Chip Family Pack,66.0
ID5842,6,BP4,Rocky Road Mega Tub,73.0
ID5842,6,BP5,Cookies and Cream Mega Tub,68.0
ID5842,7,IP1,Vanilla Mini Cone,129.0
ID5842,7,IP2,Chocolate Petite Bar,310.0
ID5842,7,IP3,Strawberry Tiny Cup,112.0
ID5842,7,IP4,Mint Bite-size Pop,705.0
ID5842,7,IP5,Butter Pecan Small Stick,480.0
ID5842,7,BP1,Chocolate Fudge Big Scoop,64.0
ID5842,7,BP2,Moose Tracks Jumbo Cup,62.0
ID5842,7,BP3,Mint Chocolate Chip Family Pack,62.0
ID5842,7,BP5,Cookies and Cream Mega Tub,70.0
ID5842,8,IP1,Vanilla Mini Cone,707.0
ID5842,8,IP3,Strawberry Tiny Cup,674.0
ID5842,8,IP4,Mint Bite-size Pop,58.0
ID5842,8,IP5,Butter Pecan Small Stick,183.0
ID5842,8,BP1,Chocolate Fudge Big Scoop,42.0
ID5842,8,BP2,Moose Tracks Jumbo Cup,38.0
ID5842,8,BP3,Mint Chocolate Chip Family Pack,54.0
ID5842,8,BP5,Cookies and Cream Mega Tub,72.0
ID5842,9,IP1,Vanilla Mini Cone,45.0
ID5842,9,IP2,Chocolate Petite Bar,817.0
ID5842,9,IP3,Strawberry Tiny Cup,292.0
ID5842,9,IP4,Mint Bite-size Pop,209.0
ID5842,9,BP1,Chocolate Fudge Big Scoop,66.0
ID5842,9,BP2,Moose Tracks Jumbo Cup,56.0
ID5842,9,BP3,Mint Chocolate Chip Family Pack,76.0
ID5842,9,BP4,Rocky Road Mega Tub,66.0
ID5842,9,BP5,Cookies and Cream Mega Tub,54.0
ID5842,10,IP1,Vanilla Mini Cone,704.0
ID5842,10,IP2,Chocolate Petite Bar,552.0
ID5842,10,IP3,Strawberry Tiny Cup,463.0
ID5842,10,IP4,Mint Bite-size Pop,604.0
ID5842,10,IP5,Butter Pecan Small Stick,418.0
ID5842,10,BP1,Chocolate Fudge Big Scoop,47.0
ID5842,10,BP2,Moose Tracks Jumbo Cup,60.0
ID5842,10,BP3,Mint Chocolate Chip Family Pack,56.0
ID5842,10,BP4,Rocky Road Mega Tub,36.0
ID5842,10,BP5,Cookies and Cream Mega Tub,58.0
ID5842,11,IP1,Vanilla Mini Cone,573.0
ID5842,11,IP2,Chocolate Petite Bar,266.0
ID5842,11,IP3,Strawberry Tiny Cup,415.0
ID5842,11,IP4,Mint Bite-size Pop,124.0
ID5842,11,IP5,Butter Pecan Small Stick,685.0
ID5842,11,BP1,Chocolate Fudge Big Scoop,73.0
ID5842,11,BP2,Moose Tracks Jumbo Cup,42.0
ID5842,11,BP3,Mint Chocolate Chip Family Pack,70.0
ID5842,11,BP5,Cookies and Cream Mega Tub,79.0
ID5842,12,IP1,Vanilla Mini Cone,776.0
ID5842,12,IP2,Chocolate Petite Bar,185.0
ID5842,12,IP3,Strawberry Tiny Cup,744.0
ID5842,12,IP4,Mint Bite-size Pop,784.0
ID5842,12,IP5,Butter Pecan Small Stick,281.0
ID5842,12,BP1,Chocolate Fudge Big Scoop,37.0
ID5842,12,BP2,Moose Tracks Jumbo Cup,37.0
ID5842,12,BP3,Mint Chocolate Chip Family Pack,69.0
ID5842,12,BP4,Rocky Road Mega Tub,40.0
ID7552,1,IP2,Chocolate Petite Bar,649.0
ID7552,1,IP3,Strawberry Tiny Cup,803.0
ID7552,1,IP4,Mint Bite-size Pop,711.0
ID7552,1,IP5,Butter Pecan Small Stick,247.0
ID7552,1,BP3,Mint Chocolate Chip Family Pack,73.0
ID7552,1,BP5,Cookies and Cream Mega Tub,35.0
ID7552,2,IP1,Vanilla Mini Cone,636.0
ID7552,2,IP2,Chocolate Petite Bar,754.0
ID7552,2,IP3,Strawberry Tiny Cup,820.0
ID7552,2,IP4,Mint Bite-size Pop,262.0
ID7552,2,IP5,Butter Pecan Small Stick,347.0
ID7552,2,BP1,Chocolate Fudge Big Scoop,62.0
ID7552,2,BP2,Moose Tracks Jumbo Cup,74.0
ID7552,2,BP4,Rocky Road Mega Tub,53.0
ID7552,2,BP5,Cookies and Cream Mega Tub,43.0
ID7552,3,IP1,Vanilla Mini Cone,763.0
ID7552,3,IP2,Chocolate Petite Bar,60.0
ID7552,3,IP3,Strawberry Tiny Cup,270.0
ID7552,3,BP1,Chocolate Fudge Big Scoop,42.0
ID7552,3,BP2,Moose Tracks Jumbo Cup,69.0
ID7552,3,BP3,Mint Chocolate Chip Family Pack,77.0
ID7552,3,BP4,Rocky Road Mega Tub,71.0
ID7552,3,BP5,Cookies and Cream Mega Tub,66.0
ID7552,4,IP1,Vanilla Mini Cone,355.0
ID7552,4,IP2,Chocolate Petite Bar,191.0
ID7552,4,IP3,Strawberry Tiny Cup,638.0
ID7552,4,IP4,Mint Bite-size Pop,479.0
ID7552,4,IP5,Butter Pecan Small Stick,222.0
ID7552,4,BP1,Chocolate Fudge Big Scoop,75.0
ID7552,4,BP2,Moose Tracks Jumbo Cup,64.0
ID7552,4,BP3,Mint Chocolate Chip Family Pack,51.0
ID7552,4,BP4,Rocky Road Mega Tub,41.0
ID7552,4,BP5,Cookies and Cream Mega Tub,44.0
ID7552,5,IP1,Vanilla Mini Cone,787.0
ID7552,5,IP2,Chocolate Petite Bar,699.0
ID7552,5,IP3,Strawberry Tiny Cup,98.0
ID7552,5,IP4,Mint Bite-size Pop,794.0
ID7552,5,IP5,Butter Pecan Small Stick,71.0
ID7552,5,BP1,Chocolate Fudge Big Scoop,70.0
ID7552,5,BP2,Moose Tracks Jumbo Cup,78.0
ID7552,5,BP3,Mint Chocolate Chip Family Pack,66.0
ID7552,5,BP4,Rocky Road Mega Tub,72.0
ID7552,5,BP5,Cookies and Cream Mega Tub,72.0
ID7552,6,IP1,Vanilla Mini Cone,129.0
ID7552,6,IP2,Chocolate Petite Bar,582.0
ID7552,6,IP3,Strawberry Tiny Cup,217.0
ID7552,6,IP4,Mint Bite-size Pop,149.0
ID7552,6,IP5,Butter Pecan Small Stick,547.0
ID7552,6,BP1,Chocolate Fudge Big Scoop,35.0
ID7552,6,BP2,Moose Tracks Jumbo Cup,61.0
ID7552,6,BP3,Mint Chocolate Chip Family Pack,65.0
ID7552,6,BP4,Rocky Road Mega Tub,58.0
ID7552,6,BP5,Cookies and Cream Mega Tub,71.0
ID7552,7,IP1,Vanilla Mini Cone,78.0
ID7552,7,IP3,Strawberry Tiny Cup,344.0
ID7552,7,IP4,Mint Bite-size Pop,588.0
ID7552,7,BP1,Chocolate Fudge Big Scoop,71.0
ID7552,7,BP2,Moose Tracks Jumbo Cup,72.0
ID7552,7,BP3,Mint Chocolate Chip Family Pack,38.0
ID7552,7,BP4,Rocky Road Mega Tub,68.0
ID7552,7,BP5,Cookies and Cream Mega Tub,49.0
ID7552,8,IP1,Vanilla Mini Cone,70.0
ID7552,8,IP2,Chocolate Petite Bar,373.0
ID7552,8,IP3,Strawberry Tiny Cup,753.0
ID7552,8,IP4,Mint Bite-size Pop,108.0
ID7552,8,IP5,Butter Pecan Small Stick,515.0
ID7552,8,BP1,Chocolate Fudge Big Scoop,36.0
ID7552,8,BP2,Moose Tracks Jumbo Cup,63.0
ID7552,8,BP4,Rocky Road Mega Tub,77.0
ID7552,8,BP5,Cookies and Cream Mega Tub,51.0
ID7552,9,IP3,Strawberry Tiny Cup,861.0
ID7552,9,IP4,Mint Bite-size Pop,422.0
ID7552,9,IP5,Butter Pecan Small Stick,60.0
ID7552,9,BP1,Chocolate Fudge Big Scoop,37.0
ID7552,9,BP2,Moose Tracks Jumbo Cup,37.0
ID7552,9,BP3,Mint Chocolate Chip Family Pack,73.0
ID7552,9,BP4,Rocky Road Mega Tub,49.0
ID7552,9,BP5,Cookies and Cream Mega Tub,54.0
ID7552,10,IP1,Vanilla Mini Cone,519.0
ID7552,10,IP2,Chocolate Petite Bar,641.0
ID7552,10,IP3,Strawberry Tiny Cup,360.0
ID7552,10,IP4,Mint Bite-size Pop,399.0
ID7552,10,IP5,Butter Pecan Small Stick,56.0
ID7552,10,BP1,Chocolate Fudge Big Scoop,52.0
ID7552,10,BP2,Moose Tracks Jumbo Cup,35.0
ID7552,10,BP3,Mint Chocolate Chip Family Pack,67.0
ID7552,10,BP4,Rocky Road Mega Tub,53.0
ID7552,10,BP5,Cookies and Cream Mega Tub,41.0
ID7552,11,IP1,Vanilla Mini Cone,540.0
ID7552,11,IP2,Chocolate Petite Bar,253.0
